CIK,Company,Type,Date,complete_text_file_link,html_index,Filing Date,Period of Report,SIC,htm_file_link,State of Inc,State location,Fiscal Year End,filename
789019,MICROSOFT CORP,10-Q,2023-01-24,https://www.sec.gov/Archives/edgar/data/789019/0001564590-23-000733.txt,https://www.sec.gov/Archives/edgar/data/789019/0001564590-23-000733-index.html,2023-01-24,2022-12-31,7372,https://www.sec.gov/Archives/edgar/data/789019/000156459023000733/msft-10q_20221231.htm,WA,WA,0630,789019_10Q_2022_0001564590-23-000733.htm
789019,MICROSOFT CORP,8-K,2023-01-18,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-009934.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-009934-index.html,2023-01-18,2023-01-18,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312523009934/d447690d8k.htm,WA,WA,0630,789019_8K_2023_0001193125-23-009934.htm
789019,MICROSOFT CORP,8-K,2023-01-24,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-014230.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-014230-index.html,2023-01-24,2023-01-24,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312523014230/d406070d8k.htm,WA,WA,0630,789019_8K_2023_0001193125-23-014230.htm
789019,MICROSOFT CORP,10-Q,2023-04-25,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-014423.txt,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-014423-index.html,2023-04-25,2023-03-31,7372,https://www.sec.gov/Archives/edgar/data/789019/000095017023014423/msft-20230331.htm,WA,WA,0630,789019_10Q_2023_0000950170-23-014423.htm
789019,MICROSOFT CORP,8-K,2023-04-25,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-115280.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-115280-index.html,2023-04-25,2023-04-25,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312523115280/d321368d8k.htm,WA,WA,0630,789019_8K_2023_0001193125-23-115280.htm
789019,MICROSOFT CORP,10-K,2023-07-27,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-035122.txt,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-035122-index.html,2023-07-27,2023-06-30,7372,https://www.sec.gov/Archives/edgar/data/789019/000095017023035122/msft-20230630.htm,WA,WA,0630,789019_10K_2023_0000950170-23-035122.htm
789019,MICROSOFT CORP,8-K,2023-07-03,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-181341.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-181341-index.html,2023-07-03,2023-07-01,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312523181341/d288670d8k.htm,WA,WA,0630,789019_8K_2023_0001193125-23-181341.htm
789019,MICROSOFT CORP,8-K,2023-07-25,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-034400.txt,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-034400-index.html,2023-07-25,2023-07-25,7372,https://www.sec.gov/Archives/edgar/data/789019/000095017023034400/msft-20230725.htm,WA,WA,0630,789019_8K_2023_0000950170-23-034400.htm
789019,MICROSOFT CORP,10-Q,2023-10-24,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-054855.txt,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-054855-index.html,2023-10-24,2023-09-30,7372,https://www.sec.gov/Archives/edgar/data/789019/000095017023054855/msft-20230930.htm,WA,WA,0630,789019_10Q_2023_0000950170-23-054855.htm
789019,MICROSOFT CORP,8-K,2023-10-11,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-254151.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-254151-index.html,2023-10-11,2023-10-11,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312523254151/d530324d8k.htm,WA,WA,0630,789019_8K_2023_0001193125-23-254151.htm
789019,MICROSOFT CORP,8-K,2023-10-13,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-255762.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-255762-index.html,2023-10-13,2023-10-13,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312523255762/d537928d8k.htm,WA,WA,0630,789019_8K_2023_0001193125-23-255762.htm
789019,MICROSOFT CORP,8-K,2023-10-16,https://www.sec.gov/Archives/edgar/data/789019/0001104659-23-109428.txt,https://www.sec.gov/Archives/edgar/data/789019/0001104659-23-109428-index.html,2023-10-16,2023-10-16,7372,https://www.sec.gov/Archives/edgar/data/789019/000110465923109428/tm2328507d1_8k.htm,WA,WA,0630,789019_8K_2023_0001104659-23-109428.htm
789019,MICROSOFT CORP,8-K,2023-10-24,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-054848.txt,https://www.sec.gov/Archives/edgar/data/789019/0000950170-23-054848-index.html,2023-10-24,2023-10-24,7372,https://www.sec.gov/Archives/edgar/data/789019/000095017023054848/msft-20231024.htm,WA,WA,0630,789019_8K_2023_0000950170-23-054848.htm
789019,MICROSOFT CORP,8-K,2023-10-30,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-265616.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-265616-index.html,2023-10-30,2023-10-27,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312523265616/d572684d8k.htm,WA,WA,0630,789019_8K_2023_0001193125-23-265616.htm
789019,MICROSOFT CORP,8-K,2023-11-06,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-271376.txt,https://www.sec.gov/Archives/edgar/data/789019/0001193125-23-271376-index.html,2023-11-06,2023-11-06,7372,https://www.sec.gov/Archives/edgar/data/789019/000119312523271376/d566386d8k.htm,WA,WA,0630,789019_8K_2023_0001193125-23-271376.htm
